lex_id,apq,pos,en,concept_id,features,,
n_1057_b,wóˑl kimáti,n,eyeball,EYEBALL,animate,,
n_1062_a,wóˑl kišáŋ,n,eyelid,EYELID,animate,,
n_1063_a,wóˑl kišáŋ né,n,lower eyelid,LOWER EYELID,animate,,
n_1064_a,wóˑl kišáŋ óci,n,upper eyelid,UPPER EYELID,animate,,
n_1065_a,wóˑl náw,n,eyebrow,EYEBROW,animate,,
n_1066_a,wóˑl páˑš,n,eyelash,EYELASH,animate,,
n_1067_a,wóˑlhópš iškám,n,big-eye sifting basket,BIG-EYE SIFTING BASKET,inanimate,,
v_411_a,wolipáw,v,to whirl around,WHIRL_AROUND,intransitive,,
n_1068_a,wolkánc,n,ladder,LADDER,inanimate,,
n_1069_a,wolšél,n,great horned owl,GREAT HORNED OWL,animate,,
adj_179_a,wólwoˑl,adj,curly,CURLY,N/A,,
n_1070_a,wón,n,dew,DEW,inanimate,,
n_1071_a,wóš,n,hand,HAND,animate,,
v_412_a,wóš,v,to hiss,HISS,intransitive,,
v_413_a,wóš,v,to screech,SCREECH,intransitive,,
n_1072_a,wóš cúh,n,fingernail,FINGERNAIL,animate,,
n_1073_a,wóš haccámšne,n,hand towel,HAND TOWEL,inanimate,,
n_1074_a,wóš hál,n,back of the hand,BACK OF THE HAND,animate,,
v_414_a,wóš hatkolkó·lš,v,to rub one’s hands,MANY TIMES,intransitive,,
n_1058_b,wóš hatkómš,n,glove,GLOVE,inanimate,,
v_415_a,wóš hatpániš,v,to clasp one’s hands,CLASP_HANDS,intransitive,,
v_416_a,wóš hatwóy,v,to rub one’s hands,RUB_HANDS,intransitive,,
n_1075_a,wóš héc,n,thumb,THUMB,animate,,
n_1076_a,wóš kimát,n,palm of the hand,PALM OF THE HAND,animate,,
n_1077_a,wóš kimáti,n,middle finger,MIDDLE FINGER,animate,,
n_1078_a,wóš kimáti hicón,n,ring finger,RING FINGER,animate,,
n_1079_a,wóš mák,n,fist,FIST,animate,,
n_1074_b,wóš óc,n,back of the hand,BACK OF THE HAND,animate,,
n_1080_a,wóšim,n,whistling sound,WHISTLING SOUND,inanimate,,
v_417_a,wóšimyók,v,to whistle,WHISTLE,intransitive,,
adj_180_a,wóšiŋ,adj,naked,NAKED,N/A,,
n_1081_a,wóšišóˑl,n,little finger,LITTLE FINGER,animate,,
num_14_a,wóšišóˑlháˑn,num,nine,NINE,N/A,,
adv_87_a,wóšišóˑlháˑnip,adv,nine times,NINE TIMES,N/A,,
n_1082_a,wóšíˑt,n,index finger,INDEX FINGER,animate,,
n_1083_a,wóškáwš,n,thimble,THIMBLE,inanimate,,
n_1082_b,wóšnák,n,index finger,INDEX FINGER,animate,,
v_418_a,wošóš,v,to be in a hurry,HURRY,intransitive,,
num_15_a,wošpé,num,ten,TEN,N/A,,
num_16_a,wošpé cíˑk,num,twenty,TWENTY,N/A,,
num_17_a,wošpé cíˑk hál tanúk,num,twenty-one,TWENTY_ONE,N/A,,
adv_88_a,wošpé cíˑkip,adv,twenty times (var. wošpéip cíˑkip),TWENTY TIMES,N/A,,
num_18_a,wošpé hací·k,num,twelve,TWELVE,N/A,,
num_18_b,wošpé hal cí·k,num,twelve (var. wošpé hacíˑk),TWELVE,N/A,,
num_19_a,wošpé hál himatól,num,fourteen (var. wošpé hahimatól),FOURTEEN,N/A,,
num_20_a,wošpé hál himatólcík,num,eighteen (var. wošpé hahimatólcík),EIGHTEEN,N/A,,
num_21_a,wošpé hál lá·t,num,thirteen,THIRTEEN,N/A,,
num_22_a,wošpé hál laccík,num,sixteen (var. wošpé halaccík),SIXTEEN,N/A,,
num_23_a,wošpé hál ní·t,num,fifteen,FIFTEEN,N/A,,
num_20_b,wošpé hál páhw,num,eighteen (var. wošpé hapáhw),EIGHTEEN,N/A,,
num_24_a,wošpé hál tanúk,num,eleven (var. wošpé hatanúk),ELEVEN,N/A,,
num_25_a,wošpé hál wošišolháˑn,num,nineteen (var. wošpé hawošišolháˑn),NINETEEN,N/A,,
num_21_b,wošpé halá·t,num,thirteen,THIRTEEN,N/A,,
adv_89_a,wošpé hatanúkip,adv,eleven times,ELEVEN TIMES,N/A,,
num_26_a,wošpé himatól,num,forty,FOURTY,N/A,,
num_27_a,wošpé himatólcíˑk,num,eighty,EIGHTY,N/A,,
num_28_a,wošpé lá·t,num,thirty,THIRTY,N/A,,
adv_90_a,wošpé lá·tip,adv,thirty times,THIRTY TIMES,N/A,,
num_29_a,wošpé laccíˑk,num,sixty,SIXTY,N/A,,
num_30_a,wošpé ní·t,num,fifty,FIFTY,N/A,,
adv_91_a,wošpé ní·tip,adv,fifty times,FIFTY TIMES,N/A,,
num_31_a,wošpé páhw,num,seventy,SEVENTY,N/A,,
adv_92_a,wošpéip,adv,ten times,TEN TIMES,N/A,,
adv_93_a,wošpéip hacíˑkip,adv,twelve times,TWELVE TIMES,N/A,,
adv_89_b,wošpéip hatanúkip,adv,eleven times,ELEVEN TIMES,N/A,,
adv_94_a,wošpéšim,adv,ten to each,TEN_APIECE,N/A,,
adv_94_b,wošpéšim,adv,ten apiece,TEN_APIECE,N/A,,
v_199_c,wóy,v,to rub something,RUB,transitive,,
n_1084_a,wuláktakš,n,kidneys,KIDNEYS,animate,,
v_411_b,wulipáw,v,to whirl around,WHIRL_AROUND,intransitive,,
n_1085_a,wúlkol,n,raccoon,RACCOON,animate,,
n_1086_a,yá,n,that person,THAT PERSON,animate,,
n_1087_a,yá,n,that thing,THAT THING,inanimate,,
v_419_a,yá·mš,v,to gather something of food,GATHER_FOOD,transitive,,
n_1088_a,yá·n,n,chopique fish,CHOPIQUE FISH,animate,,
v_355_b,yáh,v,to eat something,EAT,transitive,,
n_1089_a,yáhc,n,fanning basket,FANNING BASKET,inanimate,,
n_907_b,yáhne,n,eater,EATER,animate,,
v_420_a,yakéˑš,v,to seal something,SEAL,transitive,,
v_214_b,yál,v,to take something,TAKE,transitive,,
v_421_a,yál,v,to take something in one’s arms,TAKE_INTO_ARMS,transitive,,
v_422_a,yál,v,to arrest someone,ARREST,transitive,,
v_423_a,yám,v,to tie something around something,TIE_AROUND,transitive,,
v_424_a,yamyám,v,to tie something around something repeatedly,TIE_AROUND_REP,transitive,,
v_425_a,yanyáns,v,to fear someone (var. yanyán),FEAR,transitive,,
adj_181_a,yáŋ,adj,dark green,DARK_GREEN,N/A,,
v_426_a,yapúh,v,to spear something,SPEAR,transitive,,
n_1090_a,yapúhne,n,spear,SPEAR,inanimate,,
v_427_a,yášk,v,to moisten something,MOISTEN,transitive,,
adj_45_b,yatán,adj,the same,SAME,N/A,,
n_1091_a,yáw,n,fish,FISH,animate,,
v_428_a,yáw,v,to watch something,,WATCH,transitive,
v_429_a,yáw,v,to guard something,GUARD,transitive,,
v_430_a,yáw,v,to expect something,EXPECT,transitive,,
v_431_a,yáw,v,to wait for something,WAIT_FOR,transitive,,
n_1092_a,yáwlákla·k,n,gaspergou fish,GASPERGOU FISH,animate,,
n_1093_a,yáwpúm,n,mullet fish,MULLET FISH,animate,,
n_1094_a,yéw,n,sand,SAND,inanimate,,
v_432_a,yíkiš,v,to pay someone,PAY,transitive,,
v_337_b,yíkš,v,to buy something,BUY,transitive,,
adj_182_a,yíkšhiwéw,adj,expensive,EXPENSIVE,N/A,,
n_1095_a,yíl,n,day,DAY,inanimate,,
v_433_a,yíl,v,to shine,SHINE,intransitive,,
adv_95_a,yíl tútnan,adv,before dawn,BEFORE DAWN,N/A,,
n_1096_a,yílhiwéw,n,week,WEEK,inanimate,,
n_1097_a,yilhiwéw héc,n,holiday,HOLIDAY,inanimate,,
n_1098_a,Yilhiwéw Pétik Tíl,n,Monday,MONDAY,"Proper, inanimate",,
n_1099_a,Yilhiwéw Yíl,n,Sunday,SUNDAY,"Proper, inanimate",,
n_1100_a,Yilhiwéwéŋ,n,Mardi Gras,MARDI GRAS,"Proper, inanimate",,
v_434_a,yíliš,v,to make shine,MAKE_SHINE,transitive,,
v_435_a,yíliš,v,to light something,LIGHT,transitive,,
n_1101_a,yilkánmun,n,post oak,POST OAK,animate,,
n_1102_a,yilkánmun néš,n,post oak tree,POST OAK TREE,animate,,
v_116_b,yílke,v,to marry,MARRY,intransitive,,
adv_96_a,yílkit mo·n,adv,every day,EVERY DAY,N/A,,
adv_97_a,yíln̥,adv,tomorrow,TOMORROW,N/A,,
v_116_c,yilwáy,v,to marry someone,MARRY,transitive,,
adj_183_a,yimóŋ,adj,cheap,CHEAP,N/A,,
n_1103_a,yimyílš,n,lightning,LIGHTNING,inanimate,,
v_436_a,yínc,v,to wrap something,TODAY,transitive,,
v_437_a,yóˑckéˑt,v,to squat,SQUAT,intransitive,,
v_282_c,yóht,v,to be lying down (pl) (sg. tíht),LIE_DOWN,"intransitive, PL_SUBJ",,
v_438_a,yók,v,to sing something,SING,transitive,,
n_1104_a,yokón,n,song,SONG,inanimate,,
adj_184_a,yóˑl,adj,ill-tempered,ILL_TEMPERED,N/A,,
n_1105_a,yón,n,someone with evil supernatural power,SOMEONE WITH EVIL SUPERNATURAL POWER,animate,,
v_439_a,yóŋ,v,to sting (var. yóŋš),STING,intransitive,,
v_395_b,yóŋš,v,to call someone by a name,CALL_BY_NAME,transitive,,
v_272_b,yóŋš,v,to beg of someone,BEG_OF,transitive,,
n_412_c,Yoyót,n,woman’s personal name,WOMAN’S PERSONAL NAME,"Proper, animate",,
adj_185_a,yúc,adj,grown (said of people and plants),GROWN,animate,,
v_2_b,yúc,v,to grow (animate) (pl yúcyuc),GROW,"intransitive, animate",,
n_66_c,yukhíti,n,Atakapa,ATAKAPA,animate,,
n_1106_a,Yukhíti Išá·k,n,the Atakapa people,THE ATAKAPA PEOPLE,"Proper, animate",,
n_1107_a,yukhíti ka ámšne,n,Indian-made cup,INDIAN-MADE CUP,inanimate,,
n_451_b,yukhíti kónan,n,duck potato (Sagittaria lancifolia),DUCK POTATO,animate,,
n_1108_a,Yukhíti Kóy,n,the Atakapa language,ATAKAPA_LANGUAGE,"Proper, inanimate",,
n_1109_a,Yukhíti Túl,n,Lake Prien,LAKE PRIEN,"Proper, inanimate",,
pro_15_a,yukít,pro,we,PRO_1PL,1PL,,
poss_1_a,wi,poss,my,PRO_1SG_POSS,1SG,,
poss_2_a,na,poss,your (sg),PRO_2SG_POSS,2SG,,
poss_3_a,ha,poss,his,PRO_3SG_POSS,3SG,,
poss_3_b,ha,poss,hers,PRO_3SG_POSS,3SG,,
poss_3_c,ha,poss,its,PRO_3SG_POSS,3SG,,
pp_1_a,cikátip,pp,between,BETWEEN,N/A,,
pp_2_a,hál,pp,behind,BEHIND,N/A,,
pp_3_a,hináhi,pp,beyond,BEYOND,N/A,,
pp_4_a,hipál,pp,next to,NEXT_TO,N/A,,
pp_5_a,húy,pp,under,UNDER,N/A,,
pp_4_b,ipál,pp,next to,NEXT_TO,N/A,,
pp_6_a,íti,pp,in front of,IN_FRONT_OF,N/A,,
pp_7_a,íti,pp,on this side of,ON_SIDE_OF,N/A,,
pp_8_a,kimáti,pp,in the middle of,IN_MIDDLE_OF,N/A,,
pp_9_a,kipáhši,pp,across,ACROSS,N/A,,
pp_10_a,maynóy,pp,on the other side of,ON_OTHER_SIDE,N/A,,
pp_11_a,mišké·š,pp,around,AROUND,N/A,,
pp_12_a,né,pp,below,BELOW,N/A,,
pp_13_a,ó,pp,near,NEAR,N/A,,
pp_14_a,óc,pp,on top of,ON_TOP,N/A,,
pp_15_a,óci,pp,over,OVER,N/A,,
pp_16_a,óci,pp,above,ABOVE,N/A,,
pp_13_b,óˑl,pp,near,NEAR,N/A,,
pp_17_a,óˑš,pp,at the edge of,AT_EDGE,N/A,,
pp_18_a,tólpot inó,pp,on the east side of,ON_EAST_SIDE,N/A,,
pp_19_a,tút,pp,before,BEFORE,N/A,,
pro_16_a,yukít núk,pro,ourselves,PRO_1PL_REFLX,1PL,,
adj_186_a,yúl,adj,marked,MARKED,N/A,,
adj_12_b,yúl,adj,spotted,SPOTTED,N/A,,
adj_175_b,yúl,adj,striped,STRIPED,N/A,,
adv_98_a,yúl hokicóyš,adv,having stripes crossing each other,HAVING STRIPES CROSSING EACH OTHER,N/A,,
adv_99_a,yúl kihipáhšot,adv,striped horizontally,STRIPED HORIZONTALLY,N/A,,
n_1110_a,yúl máŋmaŋš,n,lines,LINE,"PL, inanimate",,
n_1110_b,yúl máŋš,n,line,LINE,"SG, inanimate",,
v_440_a,yúlš,v,to draw something,DRAW,transitive,,
v_441_a,yúlš,v,to write something,WRITE,transitive,,
v_442_a,yúlš,v,to mark something,MARK,transitive,,
n_455_b,yúlš,n,word,WORD,inanimate,,
n_819_c,yúlš,n,writing,WRITING,inanimate,,
n_1111_a,yúlš,n,mark,MARK,inanimate,,
